Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence
Accepted,C,3,RFP / Solicitation,1630-01-678-3355(26-R-0266),"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION OGDEN.DLA  AVIATION AT OGDEN, UT",,Solicitation,3152291928af4c07991e2d3989d22441,SPRHA1-26-R-0266,2026-08-14,15,336413,1630,No Set aside used,UNITED STATES,Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: dla aviation. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 1630), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/3152291928af4c07991e2d3989d22441/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1f65690bb9df466bacd2f27a16bd6f9e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/37286e3d38f145fc924f575535185d64/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a3d5b8e89c6c4965806d2e1a5067e6ef/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a7042d973e714e669095282e3a3c422e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a7343d68796748e0bd16afd158ef19c4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c56dbb9afc594279b687efdaf4277ba2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cdbe72e9b63048b4bfd9e9caf2a38160/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e209e9d0071f4764ab9be6ae7162a6dc/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=3152291928af4c07991e2d3989d22441&limit=1'}",Johnny Wakefield,johnny.wakefield.2@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,-2,RFP / Solicitation,"Kuwait Deferred OPTEMPO Spares, Sole Source to Raytheon","DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION HUNTSVILLE.DLA AVIATION AT HUNTSVILLE, AL",,Solicitation,017aef2b70df40e1a423503bd0ac929d,SPRRA2-26-R-0079-AMD,2026-08-14,15,336419,1430,8(a) Sole Source (FAR 19.8),"Andover, Massachusetts, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: dla aviation. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: spares, supply-class PSC 1430), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",Sole-source/OEM/brand-name restriction detected,Check incumbent,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/017aef2b70df40e1a423503bd0ac929d/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/20b0e909dd60498db0073d8e2dacde4f/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=017aef2b70df40e1a423503bd0ac929d&limit=1'}",Ava Lowman,ava.lowman@dla.mil,Primary NAICS 336419,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,A,15,Sources Sought / RFI,PD-44-0124; CVN and Submarine Power Systems Engineering Services,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC PHILADELPHIA DIV,,Sources Sought,d1534885e1434675b16610380c4ff6ba,N64498-26-RFPREQ-PD-44-0124,2026-08-13,14,541330,R425,No Set aside used,"Philadelphia, Pennsylvania, UNITED STATES",Not stated,,"Direct match to Butler aerospace/defense engineering or sustainment capabilities. Matched: systems engineering, bom, engineering services, navy, navsea, nswc. Attachment text was included in the screen.",None identified,Add to tracker,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/d1534885e1434675b16610380c4ff6ba/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b84c46f5ec5e484fac03d6c0c1256580/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/eeb96755a0fd48a2bbfbb2f4027ef8ae/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=d1534885e1434675b16610380c4ff6ba&limit=1'}",Jenny Tomeo,Jenny.e.Tomeo.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,B,7,RFP / Solicitation,"Optoelectronics, Power Electronics, and Radiation Effects Research",DEPT OF DEFENSE.DEPT OF THE NAVY.ONR.ONR NRL.NAVAL RESEARCH LABORATORY,,Solicitation,5d0832f973e648338477946b0fe9aa6b,N0017326RMR04,2026-08-13,14,541715,AJ11,,"Washington, District of Columbia, UNITED STATES",Not stated,,"Possible Butler fit through broader defense engineering, logistics, testing, or program support. Matched: cad, navy. Attachment text was included in the screen.",None identified,Add to tracker,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5d0832f973e648338477946b0fe9aa6b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b704130a1238491fbe42aa82b2267b5c/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5d0832f973e648338477946b0fe9aa6b&limit=1'}",Maribel Ramirez,maribel.ramirez23.civ@us.navy.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,-5,RFP / Solicitation,53--GASKET,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA LAND.DLA LAND COLUMBUS.DLA LAND AND MARITIME,,Solicitation,3b5206d40a934e47aaa092550b041675,SPE7L426U1031,2026-08-13,14,336411,53,Small Business Set Aside - Total,,Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 53), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",Set-aside eligibility may limit prime feasibility,Check set-aside,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/3b5206d40a934e47aaa092550b041675/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=3b5206d40a934e47aaa092550b041675&limit=1'}","Questions regarding this solicitation should be emailed to the buyer listed in block 5 of the solicitation document which can be found under the Additional Information link.
If the Additional Information link does not work, please go to https://www.dibbs.bsm.dla.mil/Solicitations/ and type the solicitation number in the Global Search box.
",DibbsBSM@dla.mil,Primary NAICS 336411,Partial Refresh — Capacity Reached,High
Accepted,C,-2,RFP / Solicitation,"ACTUATOR,ELECTRO-ME",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,,Solicitation,f27f48a7d772487fa1c23d09614ef9b2,SPRMM126QMH06,2026-08-13,14,336412,2915,,,Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 2915), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/f27f48a7d772487fa1c23d09614ef9b2/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=f27f48a7d772487fa1c23d09614ef9b2&limit=1'}",Telephone: 4457379728,RYAN.BRENNAN@DLA.MIL,Primary NAICS 336412,Partial Refresh — Capacity Reached,High
Accepted,C,3,Sources Sought / RFI,Procurement of Spare UC-35B Engine (Pratt & Whitney Canada PW535A),DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RSA.W6QK ACC-RSA,,Sources Sought,15a23bb87a53425797e8b8515071f61d,PANRSA-26-P-0000-039735,2026-08-13,14,336412,1510,No Set aside used,"Redstone Arsenal, Alabama, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: army. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: procurement of, supply-class PSC 1510), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/15a23bb87a53425797e8b8515071f61d/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=15a23bb87a53425797e8b8515071f61d&limit=1'}",Mark Carlson,mark.e.carlson.civ@army.mil,Primary NAICS 336412,Partial Refresh — Capacity Reached,High
Accepted,C,-2,Low-Feasibility / J&A,Notice of Intent to Award Sole Source - SEI Industries,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU,,Special Notice,ec4d9d7bd5464c59aa9c4f16e60fb66a,W91ZRU26QA020,2026-08-13,14,336413,1730,No Set aside used,"Anchorage, Alaska, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: army. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 1730), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",Sole-source/OEM/brand-name restriction detected,Check incumbent,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/ec4d9d7bd5464c59aa9c4f16e60fb66a/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e7658506f58644118b8505810c6212f8/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=ec4d9d7bd5464c59aa9c4f16e60fb66a&limit=1'}",Mallory Zelenak,mallory.a.zelenak.civ@army.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,-2,RFP / Solicitation,"Fittings, Beams, and Fitting Assemblies","HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.AVIATION LOGISTICS CENTER (ALC)(00038)",,Solicitation,88b184ec577141ac99d21629e8c171db,70Z03826QJ0000007,2026-08-13,14,336413,1560,,"Elizabeth City, North Carolina, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 1560), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/88b184ec577141ac99d21629e8c171db/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/07cdaea6217b411e94d0b83391cf2a98/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7aa4563ef4924ea09b8d775f7cd1ff4f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8f390494ed994cfb8f32b68e2c48a1f5/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=88b184ec577141ac99d21629e8c171db&limit=1'}",Cayce Copley,cayce.a.copley2@uscg.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,8,RFP / Solicitation,"Valve Assembly, Hydr","DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION OKLAHOMA CITY.DLA AVIATION AT OKLAHOMA CITY, OK",,Solicitation,21b5c060a2ad49158304e3b81b1087ba,SPRTA1-26-Q-0381,2026-08-13,14,336413,1650,No Set aside used,,Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: aviation, dla aviation. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 1650), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/21b5c060a2ad49158304e3b81b1087ba/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6a512576f70543e6b647f945059dd712/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=21b5c060a2ad49158304e3b81b1087ba&limit=1'}",Micah Miller,micah.miller.5@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,3,RFP / Solicitation,Amendment-02 Remanufacture of C-130 Fuel Boost Pump,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE SUSTAINMENT CENTER.FA8118  AFSC PZABB,,Solicitation,37a6aa3fcee14917afde1c5988f41369,FD2030250181300,2026-08-13,14,336413,2915,No Set aside used,"0, Oklahoma, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: air force. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: remanufacture, supply-class PSC 2915), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/37a6aa3fcee14917afde1c5988f41369/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9a0704d757694a849766792719449454/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e88968cca93841ebb21dfd302fbd5d90/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=37a6aa3fcee14917afde1c5988f41369&limit=1'}",Mark Green,mark.green.29@us.af.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,B,8,Sources Sought / RFI,V Department Computer Program Engineering Support,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC DAHLGREN,,Sources Sought,e8becba8117445908da2d7db7fa76c1a,N0017827R3108,2026-08-12,13,541330,R425,,"Dahlgren, Virginia, UNITED STATES",Not stated,,"Possible Butler fit through broader defense engineering, logistics, testing, or program support. Matched: engineering support, navy, navsea, nswc. Attachment text was included in the screen.",None identified,Add to tracker,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/e8becba8117445908da2d7db7fa76c1a/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/40de92ce2e9c4b10838c9746cf964d64/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d854a2c0fe0744fbb28af04888d4c14d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/eed46f4075534e3c9a4776a4fe9039f7/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e8becba8117445908da2d7db7fa76c1a&limit=1'}",Stephanie Long,stephanie.m.long36.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,0,RFP / Solicitation,PKB Ascent Aerosystems Spirit Base Kits,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE GLOBAL STRIKE COMMAND.FA4613  90 CONS PK,,Solicitation,7afe7cf4e6cf40bfb44e49f4a54eedd4,FA461326Q1050,2026-08-12,13,336411,1550,Small Business Set Aside - Total,"FE Warren AFB, Wyoming, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: air force. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 1550), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",Set-aside eligibility may limit prime feasibility,Check set-aside,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/7afe7cf4e6cf40bfb44e49f4a54eedd4/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0d53f43e661f4a9489a222f292746813/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1d269165fabd4e19bdf49b5dd28fc75c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3ab4d146215f4939969c112548c53426/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5344f458c53d40988bbc90f5b3a4b9fa/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8d5ba519fdd24cc0886a56f61caeecf4/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7afe7cf4e6cf40bfb44e49f4a54eedd4&limit=1'}",Katie Nieft,katie.nieft@us.af.mil,Primary NAICS 336411,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,4,RFP / Solicitation,Drone Targets,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE TEST CENTER.FA2823  AFTC PZIO,,Solicitation,9d346805e4884642b4faaa74bb861575,FA282326Q0062,2026-08-12,13,336411,1550,Small Business Set Aside - Total,"0, Florida, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: cnc, air force. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: supply-class PSC 1550), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",Set-aside eligibility may limit prime feasibility,Check set-aside,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/9d346805e4884642b4faaa74bb861575/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/27d3c61d19d340e68e7947f528f3fd4f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5359a4793d034d7a8ceba051e393c612/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5c4221c8dd904e408c74d345f8f3a8f2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/62253c11d0f64d28992d20608eb31d6c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bbacc8a2b8e543d4a0ea684646e83f1e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bd6c10b9cb634786bf19990d0ec250f9/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=9d346805e4884642b4faaa74bb861575&limit=1'}",Kristina Brannon,kristina.brannon.1@us.af.mil,Primary NAICS 336411,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,3,RFP / Solicitation,"F100 - Control Exhaust Nozzle, NSN 2995014502816NZ, P/N 4083931",DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE SUSTAINMENT CENTER.FA8121  AFSC PZAAA,,Solicitation,c4ab2aaca62d47e6986ed3e854a22730,FA812126R0018,2026-08-12,13,336412,2995,No Set aside used,,Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: air force. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: nsn, supply-class PSC 2995), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/c4ab2aaca62d47e6986ed3e854a22730/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/09388163f74545c9ad84b95086e7f564/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/121b945ce35f4d7da8f468ee225d8990/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9742a4b6412842328c75a3e466c49ec0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/acb8b5fd89124b97984d64afa0c5d19e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ce819eb541d2422cac1dfa34c076a7e4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ef3658b1a032457eb36cbcd58cfeaf51/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=c4ab2aaca62d47e6986ed3e854a22730&limit=1'}",Treva Billinger,TREVA.BILLINGER@US.AF.MIL,Primary NAICS 336412,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,C,3,RFP / Solicitation,"NSN: 2915-012187655, Rod & Piston, ACTU ; Part Number 2665806:; Qty 266; WSDC 06F",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,,Solicitation,6cab0d47f52e43388c37f6f8af280354,SPE4A526R0270,2026-08-12,13,336412,2915,No Set aside used,"Richmond, Virginia, UNITED STATES",Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: dla aviation. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: nsn, supply-class PSC 2915), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/6cab0d47f52e43388c37f6f8af280354/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=6cab0d47f52e43388c37f6f8af280354&limit=1'}",Jason Balsiger,jason.balsiger@dla.mil,Primary NAICS 336412,Partial Refresh — Capacity Reached,High
Accepted,C,3,RFP / Solicitation,"F100 Module Kit, Servo VA, NSN 2915012240747NZ, P/N 351009-ISSA",DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE SUSTAINMENT CENTER.FA8121  AFSC PZAAA,,Solicitation,62dd8f5794a84fc986e5212a22f353d4,FA812126R0017,2026-08-12,13,336412,2915,No Set aside used,,Not stated,,"Relevant Butler intelligence or subcontract lead, but prime feasibility is limited. Matched: air force. Attachment text was included in the screen. Scope reads as hardware supply/manufacturing with no clear design, redesign, or engineering work (matched: nsn, supply-class PSC 2915), so it is tracked as a subcontract/competitive-intelligence lead rather than a prime fit.",None identified,Possible subcontract lead,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/62dd8f5794a84fc986e5212a22f353d4/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/04e06b45168445659992be4c056e417b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3c2e97afaaaf4fed9babcf3b66117d4c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/454cfe1938f3414abd5b5a9d0321d7af/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/48ae9a56bbcd433e97a7af35bba048c7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/84bde43aa35b4c4fb83e201e383d346f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c420d1a6dddb4c16a78a3b9a1defbc07/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d88d7d1de4dd45599d839189456c1823/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=62dd8f5794a84fc986e5212a22f353d4&limit=1'}",Treva Billinger,treva.billinger@us.af.mil,Primary NAICS 336412,Partial Refresh — Capacity Reached,High — attachment text read
Accepted,B,8,RFP / Solicitation,F-35 Lightning II Joint Strike Fighter - Propulsion Initial Spares and Non-Annual Sustainment,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR HQS.NAVAL AIR SYSTEMS COMMAND,,Solicitation,44b74574a1794c0b9de0af8a17fcec05,JSF-PROP-26-0208,2026-08-12,13,336412,2840,,"East Hartford, Connecticut, UNITED STATES",Not stated,,"Possible Butler fit through broader defense engineering, logistics, testing, or program support. Matched: propulsion, navy, navair.",None identified,Add to tracker,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/44b74574a1794c0b9de0af8a17fcec05/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=44b74574a1794c0b9de0af8a17fcec05&limit=1'}",LCDR Christopher Battagello,christopher.battagel@jsf.mil,Primary NAICS 336412,Partial Refresh — Capacity Reached,High
